"X","X500","X495","X490","X485","X480","X475","X470","X465","X460","X455","X450","X445","X440","X435","X430","X425","X420","X415","X410","X405","X400","X395","X390","X385","X380","X375","X370","X365","X360","X355","X350","X345","X340","X335","X330","X325","X320","X315","X310","X305","X300","X295","X290","X285","X280","X275","X270","X265","X260","X255","X250","X245","X240","UniqueID"
621.338,0.000558133933862601,0.000347885828741629,0.000399542491210372,0.000232046999103568,0.000257770705948399,0.000214497125098578,0.000401732118819552,0.000416359112029862,0.000195820939665678,0.000376948425069203,0.000502595867582905,0.000521147067015074,0.00073479380320355,0.000645449349837833,0.000463010411437929,0.000448114634583942,0.000794196970529158,0.00062334639450167,0.000743616577684867,0.000749682420278204,0.000825917711348373,0.000871792166126791,0.000442119664536326,0.000465864116032206,0.000700269380530118,0.000895154947041039,0.000776035103149435,0.000797289696492963,0.000791004811920729,0.00116662896128794,0.00071321351787068,0.000699982146909242,0.000742052694981206,0.000768329373488331,0.00086240652186196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
626.047,0,0,0,2.82319499336965e-06,0,4.30827493944602e-05,0,9.73310706462379e-05,0.000216743516950411,0.000200258193344175,0.000145803861468447,0.000170459853680899,0.000107670925493041,0,0.000228066712864824,0.000119280762134171,0.000522306156217181,1.95607576667239e-05,0.00026959680954855,0.00056996236762094,0,0.000682719597323669,0,0.000510388303829553,0,0.000267399667678103,0.000145532486761118,0.000661941638594312,0.000445511610881763,0.000585548937452722,0.0004904692487242,0.000539154781890884,0.00050192982359819,0.000144424187820675,0.000707483529824013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
630.758,0,0,0.000345349529295038,0.000402597797079096,0.00024342974907792,0.00027055089463553,0.000363305045684987,0.00033641172726061,0.000386265587230325,0.000166408983545438,0.000109818499362607,0.000490116320175384,0.000202198059866091,0.000118416079595987,0.000371914729160269,0.000662083132740258,0.000738974328748819,0.000642587594716907,0.000776471919009232,0.000620906024173072,0.000708327215600596,0.000648069098991346,0.000367054508683588,0.000525645345614533,0.000659639306251781,0.000585528729368588,0.000726597337078053,0.000696420616101708,0.000594988657598557,0.000624680781258231,0.000558852842852707,0.000556590844077432,0.000839261079405885,0.000743652706775977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
635.471,3.93553862503823e-06,0,0,0,0,3.87181060290841e-05,3.11355228538965e-05,0.000131756489175534,0,0,0.000194034737619999,0.000107820215335187,0.000207025622501866,2.1609197834868e-05,0.00019074882179708,5.37067893558994e-05,0,0.000177732486828455,4.77031496346788e-05,0.00019532802661626,0.000169864380481434,0,0.000180194082596793,0.000120231452736547,0.000519044725589928,0.000448466317987352,0.00011090556371696,0.000351920201013623,0.000209084195068806,0.000207087611402017,0.000271645837159081,0.000357796936444842,6.5954895557358e-05,0.000401055221196751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
640.186,0,0,0,0,0.000251605144980596,0,4.29491073309534e-05,0,0,0,8.06377158920987e-05,0.000236923696897024,0,0,0.000211748945053599,3.45739879259097e-06,0.000282456240909151,0,0,0.000237854041666414,0,0,0.00016625010721011,0.000151272628069155,0.000422609151943896,4.5485304557729e-05,0.000228914343140787,0,0.000181553982340143,0.00010897757475,0.000183647491308941,0.000288032079863764,0.000155138842011546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
644.903,0.000109504638524224,0.000573704975937479,0.000352779508217269,0.000135934289298504,0.000122925709851853,0.000205302233860534,8.91969328427333e-05,7.62263133836061e-05,8.8257627188784e-05,0.000160735775888887,0.000145471832663621,0.000139429560543813,0.000145890773346025,0.000201244044756284,0.000382532431531879,0.000314042303047592,0.0001331871635061,0.000412899690083583,0.000788808844240885,0.000355683184757703,0.000407390851955073,0.000568256615724072,0.000135599911650111,0.000564106592831384,0.000292450432494061,0.000552410067597483,0.000586644917707551,0.000829518971202179,0.000449425713143369,0.000478848020747698,0.000289418963001486,0.000432111414420869,0.00057956347029616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
649.621,0.000163944283388681,0,0,8.39610794843964e-05,0.00017114977799602,0.000200188148160314,0.000299866082264649,0.000225279677751768,0.000165183607702803,0.000102473807764738,0.000310915636355302,0.000310714168828391,0.000438213203456172,0.000113326736510861,0,0.000221747377707076,0.000276697606331789,0.000523571108757857,0.000722505455384296,0.000247455669509375,0.000467208431242546,0.000409789907291709,0.000123306180289183,0.000783052879331964,0.000422947737718098,0.000440632751073398,0.000180261872396669,0.000590054766813846,0.000618546340464526,0.000533336014559709,0.000278859630738069,0.000485239795932921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
654.341,0.000562948847735855,0,0.000119845260574675,0,0,0,0,3.38166197674815e-05,0,6.62436096143218e-05,8.92862797092424e-05,0,0.000232359697876994,0.000143682062139949,0.00032587137448042,3.37875274746447e-07,0.000336708392742813,0.000319139216150613,0.00047816103020807,0.00023190681918703,0.000968069384212246,0.000313425412417546,0.000661328466420064,0.000111251369891505,0.000436810145292457,0.000572949640917674,0.000183226706237384,0.000340774090461751,0.000266474808355138,0.00015169562194617,0.000583981626546634,0.000313004312715658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
659.063,0.00044070440980924,9.72019865215843e-05,0.000153715152170819,3.30210055645344e-06,0.000160250387527884,5.99959810736503e-05,0.000335999362669396,0.000281174739031069,0.000158945741934836,0.000276695334137655,0.000387387779083402,0.00027399837277293,0.00041886827035075,4.18281580867082e-05,0.00039112788803928,0.000351066447192526,0.000401663034776836,0.000214442981021937,0.0005159744905628,0.00108708024751133,0.000747099239115665,0.000801740299797676,0.000337204798284069,0.000542873155789055,0.000174132973160992,0.000418120961652025,0.000540523519563955,0.000493153193413882,0.000515498628045404,0.000416770751626431,0.000208390559031973,0.000215909398157383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
663.787,0.00021659290341216,0.000275292879420254,0.000408875674827497,0.000199080407870168,0,1.35726947696302e-05,0.000204848406125347,0.00034555299070966,0.000413390172631112,0.000348391922628816,0.000468339658444923,0.000185224027442594,0.000488483338882214,0.00016299114149661,0.000644441782200662,0.000491397239290186,0.000490766717114447,0.000606747617680956,0.000334907576478644,0.000570219181825901,0.000689469010481568,0.000196131625153198,0.000484609212282483,0.000466742014525722,0.000425558895088888,0.00067908583067439,0.000624780700442622,0.000437232464638947,0.000483506733302046,0.000534100024649101,0.000697358715976172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
668.512,0.000417885414478174,0.000654553213929732,0.000790455669388256,0.00054930959335479,0.000303694775469545,0.000690658589267333,0.000280100055361901,0.000230262766567121,0.000406182618731374,0.000426731742092907,0.000610247114364271,0.000373393040500344,0.000623824003970605,0.000477060328718722,0.000604514660680209,0.000295428234493359,0.000269194022165879,0.000678660952732785,0.00108522539037817,0.000996241903078081,0.000884689663743151,0.000940617667880058,0.000874064464711992,0.000771459152893539,0.000662366563897636,0.000430650080470018,0.000425300454000341,0.000347392793416344,0.000567054931401325,0.000672923656044726,0.00043521231732655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
673.238,0,0,2.25932136885187e-05,6.01872149322433e-05,0,0,0,3.51646382934516e-05,4.40268890524149e-05,0,0,0,0,0.000122603115768468,7.7432279002029e-05,0,4.10956524933712e-05,0,0.000144908875824036,0.00012446646498755,0.000122489513367918,2.75238224831465e-05,0.000122183419153951,0.000444090657197115,0.000186374583075422,0,0,0,0,0.000306254010596795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
677.967,0.00023029308882023,0.000566673552846194,0.000155561656631932,0.000342396833590747,0.000147643150547646,0.000201154303070427,0.000134472462241907,9.88810132850021e-05,0.000301881666040952,0.000192704900010467,0.000282986353460938,0.000420939327189906,0.00044432183182279,0.000553231279752744,0.000311234949240703,0,0.000307057613458283,0.000397614798429265,0.000620652462104411,0,0.000569199509084614,0.000515291963165413,0.000433848700459981,0.000573582912083667,0.000346422794616602,0.000223939704848556,0.000512362894942934,0.000483635667795937,0.00056770793873743,0.000168084583366183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
682.696,9.57512621741887e-06,0,0,0,2.79152801900998e-05,0,4.74254393055212e-05,0.000167956294704806,0,0,0,0,0.000231561772568224,0.000141705255882503,3.94930732905789e-05,2.60729378144106e-05,0,0,0.000206820291107091,0.000189297355463884,0.000273537789077879,0.000190497450803146,0.000120456069571355,0,8.96877472239494e-05,0,0,0.000253727139296552,0.000341652924759446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
687.428,0,0.00021358259690164,0,0.0001633261568521,0,5.58601972130247e-06,9.54631688874144e-05,0,3.6546257708355e-05,1.75830116958209e-05,8.37946757786868e-05,6.6572043266516e-06,0.000480067212402279,0.000400564428412296,0,0,0,0,0.000176488718812027,0.000203602568822899,0,1.23427250103209e-05,0.000359517998921151,0,0.000399517908965213,0.000273378068064936,0,0.000306880669666753,0.000166228665068169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
692.16,0.000409724417121202,0.00068376745111335,0.000256512447213694,0.000354585947781186,0.00012918495781808,1.14876336452499e-05,0.000174833337332658,6.11705707153345e-05,0.000224741764814553,3.29050379476054e-05,0.00027016225656837,0.00014019822203434,0.000762492355127507,0.000464160290592866,0,5.92696956441199e-05,0.000223435783742089,9.53436252484093e-05,0.00044622605538355,0.000348550995174136,0.000129707227710558,0.000476190872609144,0.000651298827614123,0.000403937048181583,0.000148072731584456,0.000449912167396734,0.000457958043855577,0.000595267733449523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
696.895,0.000329765470961064,0,0,0,0.000282312047242907,0.000254046338603906,0,0.000105758985135394,0.000193647442784979,0.000112093020638123,0.000181276025177971,0,0.000316995506424099,0.000446836243067025,0,0.000328284725085248,6.7062760935189e-05,0.000310205619920599,0.000623454691534649,0.000167322391914443,0.000118388927093481,0.000558443516036413,0.000485918317113035,0,0.000269653441638761,0.000255217626938207,0.000353266030822528,0.000415066113533998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
701.63,0,0,0,0,0,2.68694234049064e-06,0,0,0,0,0,0,0,2.76780405576687e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
706.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.29776717513734e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
711.106,0.000339859306601168,0.00028536808784436,0.000193469309172546,0.000272865565588904,0.000232065498010915,0.000153512927932855,0.000304037022776898,0.000303691201031273,0.000280494158539696,0.000126059963779207,0,0.000152691029875235,0.000690064217433424,0.000166701958442857,0.000479057888235182,0.000195230454615246,7.65212910785946e-05,0.000441815712465792,0.000205101976941841,0.000521232873403491,0.000535216021156745,0.000682590368938904,3.72573199611988e-05,0.000214051369922691,0.000394469049338064,0.00045301095297065,0.000519615625535199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
715.845,1.53450311305774e-05,0,0,0,0.000162168681372583,0.000207171181858821,3.20950241212517e-05,8.83224964151824e-05,5.22074756739648e-05,0.00010364224747309,0.000248224702187424,0.000396588567124238,0.000484965787817796,4.6717747254554e-05,4.19334423215049e-05,0.000231788781071419,0.000113909653845205,0,0.000126757863069669,0,0.000475567244482537,0.000487466020104863,0.000165108027134211,0.00011662177412254,0.00023579293920203,4.6462036012805e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
720.586,0.000679496210840314,0.000484274855233066,0.000331379500036325,0.000530997749570263,0.000245422645484192,0.000293257520470181,0.000119644647583263,0.000229455685813247,0.000286736460231014,5.8581168267203e-05,0.000346679883192217,0.000337838048797836,0.000633593843258625,0.000111216998761751,0.000188864485920012,0.000308670386917712,0.000253863716543838,0.000104433090141796,0.000173944788742377,0.000416604709766567,0.000688259788317483,0.000224265754765429,0.000740006462097173,0.000469844530012618,0.000331322315742889,0.000359224022465934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
725.329,0,0.000362047205964932,4.13279073662929e-05,0,0.000419816294201774,0.00041130755241751,0,8.56105905593295e-05,0,0.000172570584279823,0,0,0.000380424734593833,0.000131211178092857,0.000360955172117749,6.6802819547161e-05,0.000360655996042318,0,0.000253077670036784,0.000412651203004105,0,0.000197150039512991,0.000159272577179077,0,0.000146910722722045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
730.072,0.000366507604795337,0.000128523884399184,0.000600074562303373,0.000164420200748909,0.000293831326857506,0.000226948897138079,0.000269444644903563,0.000291047824913269,0.000278100969814124,0.000404208762764964,0,0.000322406020291131,0.00042780616978482,0.000292871795480903,0.000427169124636124,0.000303741118413309,0.000423021917387833,0.000424739580432235,0.000827898755839966,0.000173744171435491,0.000660536772532042,0.000708989858593579,0.000332615245152624,0,6.24939849811054e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
734.817,0,0,0,0,0,0,0,0,0,8.74721900818361e-05,0,0,0,0,0,0,9.43739561819905e-05,0,0,0,0.000307615323114916,5.97420107691936e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
739.563,1.57516064150175e-05,0.000553984153933624,1.68132070396773e-05,0.000203630602324192,0.000203036548772688,0.000481821242256037,0,9.6058955605316e-05,0,0.000129783290916972,0.000390371583044379,0.000331937134459659,0.000148782248898663,0,0.000521865509554478,0.000219328375104952,0.000251394422056554,0.0002642866007299,0.000206382563304947,4.7522795062397e-06,0,0,0.000355910539442265,0.00020796522380495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
744.31,0,0,0,0,0,0,7.09958415803886e-06,0,0.000243429037465711,0,0,0,0.000212768248258469,0,0.000132132695928205,0,0,0.000332114726540948,0.000257589019852993,0,0.000134555326045519,0,0.000147867139483172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
749.058,0.000446198558899011,0,0,0.000644174377318292,0,0.000398042388869389,9.25947788179178e-05,0.00020896133887175,5.54261934062843e-05,0,0.0001631985268758,0,0.000507431328089463,0.000354203503820598,0,0.000117577295791252,0.000315357996843827,0.000368022220539879,0.00011683483547272,0,0.000224512666688824,0.000127472565417029,4.87953988945526e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
753.808,0,0,0,2.4982953406211e-05,0,0.000201226533461625,5.21783863649305e-05,0,0,3.73478012138679e-05,0,0.000368283273094212,4.36366129162483e-05,0,0,0.00022823108109996,5.15824689328088e-05,7.49146171264183e-05,0.000347367491190065,0,1.42930064578819e-05,0.000183230127695697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
758.558,0,5.97728011369766e-05,0,0,0,0,0,0,0,0,0,0,0,0.000256710165168003,0,0,0,8.49023421503691e-05,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
763.31,0,3.0568652392482e-05,0,0,0,0,9.55063658898251e-05,0,0,1.19040072365753e-05,0,0,0,0,0,0,0,0,0,0,4.45521910144312e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
768.062,0.000648779407996028,0.000199834504824097,0,6.53470932563973e-05,0,0.000283618926641341,0.000177200304299984,2.26156089381104e-06,0.00025502766686846,0,4.01544798239837e-05,0,0,0.000219674109801861,0,7.86912305437323e-05,0.00022869543692476,0.00014423154176276,0.000474632991479861,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
772.815,0.000171970610660664,0,0,0,0,0,6.24015608752482e-05,0,0,0,0,0,0,0.000357749395023601,0,0,0,0,0.000144088989360129,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
777.57,0,0,0,0.000248808675144431,0,0.000321049597643963,5.85074588328167e-05,0,0,7.37816901439579e-05,0,0.000166384954431463,0.000216760238414595,0.000236508794080517,3.63868450756259e-05,0,0.000377425440007989,6.23097555190445e-05,0.000234502338610788,0.000191307036563355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
782.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
787.081,0.000537289859481578,0.000397536736117522,0.000236351901570719,0.000588043211715218,0.000395251142402878,0,0.000174484187008504,0.000278574604711002,0.000408085422731292,0,0.000645563523623913,0.000326009349566212,0.000549850135080701,0.00055801563844214,0.000214631433222344,0.00030476002437234,0.000707457272912335,0,0.000519577958623505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
791.838,0.000494407322056145,0.000245076681899743,5.42677023744969e-05,3.24961827887588e-05,0.000307438493790203,0,3.31950906649495e-05,0.000307399563763659,0,0,0.000384910877575228,0.000181795941742381,0.000336562837469149,0.000181416613678418,0.000415820082307434,0.000275134012562394,0.000101394819289301,0.00028774811085023,0.000575179390952114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
796.596,0.000416700359383178,0,0.000290928638642789,0,8.96016960842e-05,0,0.000188934731743507,0.000204767116063662,0.000200677674779986,0.000225093331541083,0.000199730300940451,0,0,0.000422328307328525,0.000175614830160648,2.55531132134584e-05,0.00010767469907155,0.00031671919843885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
801.355,0.000235882571219336,0.000569717708663111,0.000225049669822959,0.000533187229167171,0.000463191896758173,0.000355445816768322,0.00022638468102455,5.96238511221523e-05,0.000120284421084165,0.000360458303460653,0.000275767390489723,0,0.00026876065813198,0.000543063223301932,0.000262284370402371,0.000524023542194871,0.000159311323527385,0.000444789339494654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
806.114,0,0,3.89126804892929e-05,0,0,0,0,0,0,0,1.23862742182584e-05,0,0,0,0.000166352020230838,0.000179841022216898,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
810.875,0.000633068621606784,8.9882331624205e-08,0.000787500800048507,0,5.26964315810641e-05,2.59066428595657e-05,0.00015339051566159,0.000125589815909454,0.000274270055800543,1.69005953792309e-05,4.69225032276824e-05,0.000464840319261252,0.00026095823420624,0.000341755437733712,0,0.00019022756365028,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
815.635,0,4.75785293180785e-05,0,0,0,0.00010636823703665,0,0,0,0,0,0,1.20337178974018e-05,0.00013325453150641,9.99694328170898e-05,7.34839203293306e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
820.397,0.000488015634281149,0,0.000281257902126586,0,8.06583681762289e-05,9.03899611538683e-05,9.97744144457193e-05,0,0.000170833843771323,9.29388435521522e-05,4.69401858703945e-05,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
825.159,0.000729327729248778,0.000272542747948866,6.47881050936333e-05,0.000365852406581316,5.26668199460228e-05,0.000642824102903293,0.000472177345571952,7.86692756571508e-05,0.000267054822311435,0.000140806214971209,0.000438605561355135,0.000423874503818166,0.000408882232158888,0.00012929595765462,0.000122041920868595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_89"
248.336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_90"
252.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BIOFAC_90"
257.296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"BIOFAC_90"
261.781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00715109325569385,"BIOFAC_90"
266.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129805907102477,0.0150171480221931,0.0397931037083568,"BIOFAC_90"
270.764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103096947473256,0.0134660790479662,0.0428005259952704,0.0272579288019076,"BIOFAC_90"
275.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0190738926404595,0.0190887602312773,0.0380402193445765,0.0208794650994421,0.00938028786698703,"BIOFAC_90"
279.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218121997640306,0.0277103500810705,0.0333889408016178,0.0374293102706487,0.0175228804107325,0.0222662214023798,"BIOFAC_90"
